Date,Open,High,Low,Close,Adj Close,Volume
2018-09-18,26076.21094,26317.33984,26076.21094,26246.96094,26246.96094,243000000.0
2018-09-19,26287.83984,26464.41016,26280.75977,26405.75977,26405.75977,251330000.0
2018-09-20,26519.39062,26697.49023,26519.39062,26656.98047,26656.98047,260480000.0
2018-09-21,26726.25,26769.16016,26680.36914,26743.5,26743.5,657620000.0
2018-09-24,26705.25,26709.93945,26548.67969,26562.05078,26562.05078,254850000.0
2018-09-25,26601.58008,26634.84961,26475.58008,26492.21094,26492.21094,234110000.0
2018-09-26,26536.85938,26606.08984,26349.33984,26385.2793,26385.2793,262620000.0
2018-09-27,26418.26953,26557.00977,26379.94922,26439.92969,26439.92969,226350000.0
2018-09-28,26407.66016,26515.75977,26383.57031,26458.31055,26458.31055,264030000.0
2018-10-01,26598.35938,26737.98047,26596.05078,26651.21094,26651.21094,238320000.0
2018-10-02,26648.91016,26824.7793,26627.66016,26773.93945,26773.93945,258290000.0
2018-10-03,26833.4707,26951.81055,26789.08008,26828.39062,26828.39062,280130000.0
2018-10-04,26784.08008,26793.82031,26471.60938,26627.48047,26627.48047,289600000.0
2018-10-05,26632.76953,26676.16016,26301.81055,26447.05078,26447.05078,267100000.0
2018-10-08,26399.44922,26529.34961,26223.08984,26486.7793,26486.7793,273020000.0
2018-10-09,26469.18945,26539.93945,26324.16016,26430.57031,26430.57031,282560000.0
2018-10-10,26441.73047,26487.86914,25567.09961,25598.74023,25598.74023,438200000.0
2018-10-11,25518.39062,25683.64062,24899.76953,25052.83008,25052.83008,522880000.0
2018-10-12,25407.63086,25467.55078,25000.83008,25339.99023,25339.99023,397510000.0
2018-10-15,25332.46094,25482.41992,25243.88086,25250.55078,25250.55078,287320000.0
2018-10-16,25351.5293,25817.67969,25351.5293,25798.41992,25798.41992,305800000.0
2018-10-17,25705.86914,25810.08984,25479.16016,25706.67969,25706.67969,298210000.0
2018-10-18,25645.56055,25691.46094,25236.00977,25379.44922,25379.44922,328020000.0
2018-10-19,25421.08984,25608.71094,25350.01953,25444.33984,25444.33984,350810000.0
2018-10-22,25492.14062,25561.33984,25236.05078,25317.41016,25317.41016,314940000.0
2018-10-23,25038.46094,25307.69922,24768.78906,25191.42969,25191.42969,436430000.0
2018-10-24,25172.88086,25306.23047,24533.18945,24583.41992,24583.41992,496400000.0
2018-10-25,24736.53906,25104.28906,24645.56055,24984.55078,24984.55078,439670000.0
2018-10-26,24770.25,24916.16016,24445.18945,24688.31055,24688.31055,505310000.0
2018-10-29,24818.98047,25040.58008,24122.23047,24442.91992,24442.91992,443850000.0
2018-10-30,24482.03906,24906.67969,24415.68945,24874.64062,24874.64062,470050000.0
2018-10-31,25008.82031,25336.55078,25008.82031,25115.75977,25115.75977,448930000.0
2018-11-01,25142.08008,25396.4707,25108.10938,25380.74023,25380.74023,383970000.0
2018-11-02,25443.59961,25578.98047,25078.7207,25270.83008,25270.83008,429480000.0
2018-11-05,25261.4707,25507.34961,25261.4707,25461.69922,25461.69922,334740000.0
2018-11-06,25452.83008,25651.85938,25444.90039,25635.00977,25635.00977,265450000.0
2018-11-07,25788.46094,26200.14062,25765.88086,26180.30078,26180.30078,361780000.0
2018-11-08,26139.58984,26277.82031,26081.90039,26191.2207,26191.2207,295650000.0
2018-11-09,26149.10938,26161.49023,25882.91016,25989.30078,25989.30078,324450000.0
2018-11-12,25959.33008,25966.71094,25340.50977,25387.17969,25387.17969,346910000.0
2018-11-13,25321.21094,25511.0293,25193.7793,25286.49023,25286.49023,339690000.0
2018-11-14,25388.08008,25501.28906,24935.82031,25080.5,25080.5,384240000.0
2018-11-15,25061.48047,25354.56055,24787.78906,25289.26953,25289.26953,392750000.0
2018-11-16,25242.34961,25510.23047,25147.80078,25413.2207,25413.2207,354460000.0
2018-11-19,25392.60938,25392.60938,24900.98047,25017.43945,25017.43945,358090000.0
2018-11-20,24618.67969,24707.25977,24368.98047,24465.64062,24465.64062,445920000.0
2018-11-21,24541.65039,24669.78906,24463.2793,24464.68945,24464.68945,289370000.0
2018-11-23,24336.40039,24408.80078,24268.74023,24285.94922,24285.94922,155940000.0
2018-11-26,24364.13086,24673.28906,24364.13086,24640.24023,24640.24023,306280000.0
2018-11-27,24557.01953,24750.73047,24416.0293,24748.73047,24748.73047,308250000.0
2018-11-28,24832.83984,25368.92969,24832.83984,25366.42969,25366.42969,362160000.0
2018-11-29,25343.65039,25479.03906,25202.78906,25338.83984,25338.83984,305110000.0
2018-11-30,25307.14062,25549.71094,25250.9707,25538.46094,25538.46094,482250000.0
2018-12-03,25779.57031,25980.21094,25670.50977,25826.42969,25826.42969,388480000.0
2018-12-04,25752.56055,25773.11914,25008.10938,25027.07031,25027.07031,418900000.0
2018-12-06,24737.41992,24951.00977,24242.2207,24947.66992,24947.66992,471690000.0
2018-12-07,24918.82031,25095.61914,24284.7793,24388.94922,24388.94922,398230000.0
2018-12-10,24360.94922,24500.81055,23881.36914,24423.25977,24423.25977,389690000.0
2018-12-11,24719.91016,24791.25977,24221.06055,24370.24023,24370.24023,342960000.0
2018-12-12,24509.08984,24828.28906,24509.08984,24527.26953,24527.26953,344330000.0
2018-12-13,24575.85938,24740.96094,24473.28906,24597.38086,24597.38086,299970000.0
2018-12-14,24408.03906,24431.14062,24033.78906,24100.50977,24100.50977,416940000.0
2018-12-17,23986.83008,24088.08008,23456.88086,23592.98047,23592.98047,466740000.0
2018-12-18,23769.13086,23927.76953,23516.01953,23675.64062,23675.64062,408070000.0
2018-12-19,23693.33008,24057.33984,23162.64062,23323.66016,23323.66016,503550000.0
2018-12-20,23224.11914,23282.19922,22644.31055,22859.59961,22859.59961,576700000.0
2018-12-21,22871.74023,23254.58984,22396.33984,22445.36914,22445.36914,900510000.0
2018-12-24,22317.2793,22339.86914,21792.19922,21792.19922,21792.19922,308420000.0
2018-12-26,21857.73047,22878.91992,21712.5293,22878.44922,22878.44922,433080000.0
2018-12-27,22629.06055,23138.89062,22267.41992,23138.82031,23138.82031,407940000.0
2018-12-28,23213.60938,23381.88086,22981.33008,23062.40039,23062.40039,336510000.0
2018-12-31,23153.93945,23333.17969,23118.30078,23327.46094,23327.46094,288830000.0
2019-01-02,23058.60938,23413.4707,22928.58984,23346.24023,23346.24023,321570000.0
2019-01-03,23176.39062,23176.39062,22638.41016,22686.2207,22686.2207,424240000.0
2019-01-04,22894.91992,23518.64062,22894.91992,23433.16016,23433.16016,396020000.0
2019-01-07,23474.25977,23687.74023,23301.58984,23531.34961,23531.34961,334200000.0
2019-01-08,23680.32031,23864.65039,23581.44922,23787.44922,23787.44922,317420000.0
2019-01-09,23844.26953,24084.71094,23703.16016,23879.11914,23879.11914,324570000.0
2019-01-10,23811.10938,24014.7793,23703.25,24001.91992,24001.91992,338150000.0
2019-01-11,23940.00977,23996.32031,23798.16016,23995.94922,23995.94922,262650000.0
2019-01-14,23880.5293,23964.90039,23765.24023,23909.83984,23909.83984,277560000.0
2019-01-15,23914.10938,24099.14062,23887.92969,24065.58984,24065.58984,291570000.0
2019-01-16,24139.91016,24288.60938,24119.7207,24207.16016,24207.16016,302830000.0
2019-01-17,24147.08984,24474.46094,24088.90039,24370.09961,24370.09961,288590000.0
2019-01-18,24534.18945,24750.2207,24459.0293,24706.34961,24706.34961,372970000.0
2019-01-22,24607.75977,24607.75977,24244.31055,24404.48047,24404.48047,338480000.0
2019-01-23,24577.25,24700.98047,24307.16992,24575.61914,24575.61914,318600000.0
2019-01-24,24579.96094,24626.30078,24422.73047,24553.24023,24553.24023,320170000.0
2019-01-25,24687.21094,24860.15039,24676.75,24737.19922,24737.19922,376890000.0
2019-01-28,24596.98047,24596.98047,24323.93945,24528.2207,24528.2207,347170000.0
2019-01-29,24519.61914,24674.86914,24504.03906,24579.96094,24579.96094,330870000.0
2019-01-30,24826.51953,25109.61914,24790.90039,25014.85938,25014.85938,397330000.0
2019-01-31,24954.48047,25049.61914,24842.08984,24999.66992,24999.66992,507350000.0
2019-02-01,25025.31055,25193.15039,24982.49023,25063.89062,25063.89062,372090000.0
2019-02-04,25062.11914,25239.91016,24977.66992,25239.36914,25239.36914,298540000.0
2019-02-05,25287.92969,25427.32031,25287.65039,25411.51953,25411.51953,310650000.0
2019-02-06,25371.57031,25439.03906,25312.06055,25390.30078,25390.30078,247590000.0
2019-02-07,25265.81055,25314.25977,25000.51953,25169.5293,25169.5293,295460000.0
2019-02-08,25042.35938,25106.39062,24883.03906,25106.33008,25106.33008,248210000.0
2019-02-11,25142.81055,25196.75,25009.09961,25053.10938,25053.10938,241700000.0
2019-02-12,25152.0293,25458.98047,25152.0293,25425.75977,25425.75977,278110000.0
2019-02-13,25480.85938,25625.94922,25480.85938,25543.26953,25543.26953,263330000.0
2019-02-14,25460.65039,25558.90039,25308.08984,25439.39062,25439.39062,313010000.0
2019-02-15,25564.63086,25883.7207,25564.63086,25883.25,25883.25,328530000.0
2019-02-19,25849.84961,25961.43945,25820.00977,25891.32031,25891.32031,280620000.0
2019-02-20,25872.25977,25986.19922,25846.48047,25954.43945,25954.43945,287880000.0
2019-02-21,25922.41016,25938.88086,25762.21094,25850.63086,25850.63086,255710000.0
2019-02-22,25906.26953,26052.90039,25906.26953,26031.81055,26031.81055,279760000.0
2019-02-25,26126.15039,26241.41992,26080.66016,26091.94922,26091.94922,281600000.0
2019-02-26,26051.60938,26155.28906,25966.00977,26057.98047,26057.98047,257850000.0
2019-02-27,25995.59961,26039.67969,25877.24023,25985.16016,25985.16016,255380000.0
2019-02-28,25984.2793,26029.21094,25896.56055,25916.0,25916.0,338520000.0
2019-03-01,26019.66992,26143.91992,25914.36914,26026.32031,26026.32031,289890000.0
2019-03-04,26122.18945,26155.98047,25611.55078,25819.65039,25819.65039,295510000.0
2019-03-05,25829.07031,25877.15039,25725.63086,25806.63086,25806.63086,252260000.0
2019-03-06,25818.75977,25837.60938,25633.71094,25673.46094,25673.46094,256250000.0
2019-03-07,25645.44922,25645.44922,25352.55078,25473.23047,25473.23047,289140000.0
2019-03-08,25347.38086,25466.14062,25252.46094,25450.24023,25450.24023,270500000.0
2019-03-11,25208.0,25661.63086,25208.0,25650.88086,25650.88086,309790000.0
2019-03-12,25600.30078,25675.43945,25522.16992,25554.66016,25554.66016,317730000.0
2019-03-13,25637.23047,25776.49023,25571.31055,25702.89062,25702.89062,331410000.0
2019-03-14,25692.31055,25752.83984,25621.31055,25709.93945,25709.93945,302790000.0
2019-03-15,25720.96094,25927.91016,25649.69922,25848.86914,25848.86914,616910000.0
2019-03-18,25801.88086,25924.76953,25785.66016,25914.09961,25914.09961,303170000.0
2019-03-19,25987.86914,26109.67969,25814.91992,25887.38086,25887.38086,342250000.0
2019-03-20,25867.78906,25929.51953,25670.63086,25745.66992,25745.66992,321980000.0
2019-03-21,25688.43945,26009.90039,25657.7793,25962.50977,25962.50977,335250000.0
2019-03-22,25844.65039,25877.00977,25501.44922,25502.32031,25502.32031,386510000.0
2019-03-25,25490.7207,25603.26953,25372.25977,25516.83008,25516.83008,303120000.0
2019-03-26,25649.56055,25796.28906,25544.7793,25657.73047,25657.73047,305110000.0
2019-03-27,25676.33984,25758.16992,25425.26953,25625.58984,25625.58984,270340000.0
2019-03-28,25693.32031,25743.41016,25576.68945,25717.46094,25717.46094,237170000.0
2019-03-29,25827.31055,25949.32031,25771.66992,25928.67969,25928.67969,300620000.0
2019-04-01,26075.09961,26280.90039,26071.68945,26258.41992,26258.41992,295570000.0
2019-04-02,26213.55078,26221.24023,26122.31055,26179.13086,26179.13086,250940000.0
2019-04-03,26238.0293,26282.16992,26138.4707,26218.13086,26218.13086,271980000.0
2019-04-04,26213.41992,26398.90039,26212.7793,26384.63086,26384.63086,233040000.0
2019-04-05,26427.56055,26487.57031,26370.82031,26424.99023,26424.99023,229550000.0
2019-04-08,26312.66992,26344.65039,26246.0293,26341.01953,26341.01953,229380000.0
2019-04-09,26243.53906,26246.33984,26103.14062,26150.58008,26150.58008,244410000.0
2019-04-10,26173.71094,26209.49023,26101.24023,26157.16016,26157.16016,203130000.0
2019-04-11,26188.21094,26229.88086,26062.58984,26143.05078,26143.05078,211680000.0
2019-04-12,26357.78906,26436.67969,26309.7207,26412.30078,26412.30078,369910000.0
2019-04-15,26407.75977,26424.84961,26316.41992,26384.76953,26384.76953,250620000.0
2019-04-16,26482.18945,26530.71094,26397.18945,26452.66016,26452.66016,302340000.0
2019-04-17,26468.5293,26501.01953,26391.85938,26449.53906,26449.53906,367780000.0
2019-04-18,26463.36914,26602.41992,26444.5293,26559.53906,26559.53906,332850000.0
2019-04-22,26510.76953,26553.05078,26458.60938,26511.05078,26511.05078,232570000.0
2019-04-23,26513.83008,26695.96094,26503.56055,26656.39062,26656.39062,311690000.0
2019-04-24,26652.56055,26680.58008,26582.85938,26597.05078,26597.05078,283370000.0
2019-04-25,26426.36914,26536.48047,26310.2793,26462.08008,26462.08008,296730000.0
2019-04-26,26454.61914,26543.56055,26392.55078,26543.33008,26543.33008,317290000.0
2019-04-29,26559.86914,26602.53906,26520.75,26554.39062,26554.39062,279450000.0
2019-04-30,26594.56055,26614.03906,26419.4707,26592.91016,26592.91016,340320000.0
2019-05-01,26639.06055,26689.39062,26426.38086,26430.14062,26430.14062,303850000.0
2019-05-02,26407.15039,26454.68945,26180.35938,26307.78906,26307.78906,287610000.0
2019-05-03,26379.14062,26534.96094,26370.08984,26504.94922,26504.94922,248900000.0
2019-05-06,26160.61914,26476.26953,26033.94922,26438.48047,26438.48047,283020000.0
2019-05-07,26276.90039,26276.90039,25789.71094,25965.08984,25965.08984,334960000.0
2019-05-08,25933.78906,26118.09961,25889.41016,25967.33008,25967.33008,276420000.0
2019-05-09,25878.84961,25884.89062,25517.39062,25828.35938,25828.35938,334760000.0
2019-05-10,25763.7207,26019.32031,25469.85938,25942.36914,25942.36914,294580000.0
2019-05-13,25568.06055,25568.06055,25222.50977,25324.99023,25324.99023,361240000.0
2019-05-14,25384.0293,25688.96094,25384.0293,25532.05078,25532.05078,291570000.0
2019-05-15,25400.13086,25724.89062,25341.93945,25648.01953,25648.01953,270720000.0
2019-05-16,25692.14062,25957.63086,25692.14062,25862.67969,25862.67969,320960000.0
2019-05-17,25719.94922,25948.74023,25657.7793,25764.0,25764.0,283760000.0
2019-05-20,25655.31055,25751.71094,25560.55078,25679.90039,25679.90039,279560000.0
2019-05-21,25782.33984,25898.26953,25779.60938,25877.33008,25877.33008,260870000.0
2019-05-22,25818.46094,25878.21094,25755.10938,25776.60938,25776.60938,241760000.0
2019-05-23,25657.99023,25657.99023,25328.08984,25490.4707,25490.4707,316940000.0
2019-05-24,25551.07031,25670.81055,25496.19922,25585.68945,25585.68945,201370000.0
2019-05-28,25616.55078,25717.63086,25342.2793,25347.76953,25347.76953,358980000.0
2019-05-29,25231.46094,25231.46094,24938.24023,25126.41016,25126.41016,298930000.0
2019-05-30,25139.93945,25218.53906,25066.75,25169.88086,25169.88086,215240000.0
2019-05-31,25046.31055,25046.31055,24809.50977,24815.03906,24815.03906,292230000.0
2019-06-03,24830.16016,24935.21094,24680.57031,24819.7793,24819.7793,328240000.0
2019-06-04,24962.82031,25343.76953,24962.82031,25332.17969,25332.17969,281690000.0
2019-06-05,25451.0,25544.66016,25373.58008,25539.57031,25539.57031,262660000.0
2019-06-06,25567.44922,25800.30078,25518.05078,25720.66016,25720.66016,248070000.0
2019-06-07,25768.7207,26072.75,25768.7207,25983.93945,25983.93945,263010000.0
2019-06-10,26090.2207,26210.60938,26054.31055,26062.67969,26062.67969,249280000.0
2019-06-11,26180.58984,26248.66992,25998.86914,26048.50977,26048.50977,253490000.0
2019-06-12,26040.30078,26082.09961,25958.66016,26004.83008,26004.83008,223690000.0
2019-06-13,26036.93945,26146.91016,25995.71094,26106.76953,26106.76953,213400000.0
2019-06-14,26076.35938,26162.2793,25988.08984,26089.60938,26089.60938,208020000.0
2019-06-17,26108.5293,26165.7793,26049.80078,26112.5293,26112.5293,199500000.0
2019-06-18,26228.90039,26527.18945,26227.80078,26465.53906,26465.53906,273490000.0
2019-06-19,26490.16016,26569.75,26415.05078,26504.0,26504.0,240950000.0
2019-06-20,26665.38086,26798.63086,26539.68945,26753.16992,26753.16992,278170000.0
2019-06-21,26749.11914,26907.36914,26705.86914,26719.13086,26719.13086,485560000.0
2019-06-24,26727.60938,26806.51953,26723.36914,26727.53906,26727.53906,232390000.0
2019-06-25,26731.60938,26752.31055,26527.66016,26548.2207,26548.2207,282160000.0
2019-06-26,26599.41992,26660.03906,26536.33008,26536.82031,26536.82031,274340000.0
2019-06-27,26523.7207,26607.24023,26465.32031,26526.58008,26526.58008,246930000.0
2019-06-28,26605.92969,26638.34961,26522.26953,26599.96094,26599.96094,499350000.0
2019-07-01,26805.85938,26890.64062,26616.21094,26717.42969,26717.42969,267670000.0
2019-07-02,26719.5293,26787.56055,26632.65039,26786.67969,26786.67969,219270000.0
2019-07-03,26832.32031,26966.0,26831.43945,26966.0,26966.0,149840000.0
2019-07-05,26867.75,26950.81055,26733.33008,26922.11914,26922.11914,192170000.0
2019-07-08,26835.64062,26839.14062,26744.86914,26806.14062,26806.14062,214290000.0
2019-07-09,26725.11914,26807.69922,26665.57031,26783.49023,26783.49023,218330000.0
2019-07-10,26851.96094,26983.44922,26813.10938,26860.19922,26860.19922,207990000.0
2019-07-11,26950.160160000003,27088.44922,26916.32031000001,27088.08008,27088.08008,252300000.0
2019-07-12,27139.49023,27333.78906000001,27135.44922,27332.0293,27332.0293,248390000.0
2019-07-15,27364.68945,27364.68945,27294.16992,27359.160160000003,27359.160160000003,199730000.0
2019-07-16,27349.32031000001,27398.67969,27290.24023,27335.63086,27335.63086,226000000.0
2019-07-17,27320.910160000003,27343.06055,27218.38086,27219.84961,27219.84961,193930000.0
2019-07-18,27191.98047,27266.81055,27068.78906000001,27222.9707,27222.9707,216070000.0
2019-07-19,27246.38086,27342.96094,27145.7793,27154.19922,27154.19922,287690000.0
2019-07-22,27174.17969,27227.76953,27088.90039,27171.90039,27171.90039,216310000.0
2019-07-23,27231.85938,27368.81055,27204.58008,27349.18945,27349.18945,248850000.0
2019-07-24,27262.24023,27291.03906000001,27191.11914,27269.9707,27269.9707,244320000.0
2019-07-25,27247.39062,27298.42969,27062.48047,27140.98047,27140.98047,241420000.0
2019-07-26,27166.0,27213.69922,27123.25,27192.44922,27192.44922,233650000.0
2019-07-29,27192.24023,27275.84961,27178.06055,27221.34961,27221.34961,250850000.0
2019-07-30,27145.39062,27224.35938,27069.85938,27198.01953,27198.01953,293250000.0
2019-07-31,27244.66992,27281.65039,26719.59961,26864.26953,26864.26953,385150000.0
2019-08-01,26879.85938,27175.58984,26548.71094,26583.41992,26583.41992,386320000.0
2019-08-02,26528.66016,26570.01953,26249.2207,26485.00977,26485.00977,327640000.0
2019-08-05,26259.23047,26259.23047,25523.38086,25717.74023,25717.74023,422240000.0
2019-08-06,25810.61914,26038.67969,25710.86914,26029.51953,26029.51953,318160000.0
